Have a non-directory at the top, so creating directory top_dir
Adding /cygdrive/c/depot/jenkinsci/BUILDING.TXT to top_dir
Adding /cygdrive/c/depot/jenkinsci/LICENSE.txt to top_dir
Adding /cygdrive/c/depot/jenkinsci/README.md to top_dir
Adding /cygdrive/c/depot/jenkinsci/assembly-src.xml to top_dir
Adding /cygdrive/c/depot/jenkinsci/changelog.html to top_dir
Creating filelist for cli
Creating filelist for core
Creating filelist for debian
Adding /cygdrive/c/depot/jenkinsci/dummy.keystore to top_dir
Creating filelist for ebuild
Creating filelist for ips
Adding /cygdrive/c/depot/jenkinsci/licenseCompleter.groovy to top_dir
Creating filelist for maven-plugin
Creating filelist for msi
Creating filelist for opensuse
Creating filelist for osx
Creating filelist for plugins
Adding /cygdrive/c/depot/jenkinsci/pom.xml to top_dir
Adding /cygdrive/c/depot/jenkinsci/rc.changelog.rb to top_dir
Creating filelist for rpm
Adding /cygdrive/c/depot/jenkinsci/show-pom-version.rb to top_dir
Creating filelist for test
Adding /cygdrive/c/depot/jenkinsci/todo.txt to top_dir
Adding /cygdrive/c/depot/jenkinsci/translation-tool.pl to top_dir
153	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/lifecycle/WindowsSlaveInstaller.java
43	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/LocalPluginManager.java
149	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/logging/LogRecorder.java
114	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/logging/LogRecorderManager.java
83	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/logging/WeakLogHandler.java
16	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/Lookup.java
139	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/Main.java
21	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/markup/MarkupFormatter.java
10	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/markup/MarkupFormatterDescriptor.java
33	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/markup/RawHtmlMarkupFormatter.java
170	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/MarkupText.java
103	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/matrix/Axis.java
27	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/matrix/AxisDescriptor.java
79	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/matrix/AxisList.java
166	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/matrix/Combination.java
16	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/matrix/DefaultAxisDescriptor.java
30	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/matrix/JDKAxis.java
44	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/matrix/LabelAxis.java
52	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/matrix/LabelExpAxis.java
126	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/matrix/Layouter.java
23	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/matrix/LinkedLogRotator.java
25	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/matrix/listeners/MatrixBuildListener.java
10	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/matrix/MatrixAggregatable.java
26	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/matrix/MatrixAggregator.java
272	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/matrix/MatrixBuild.java
183	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/matrix/MatrixConfiguration.java
410	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/matrix/MatrixProject.java
113	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/matrix/MatrixRun.java
23	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/matrix/TextAxis.java
664	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/AbstractBuild.java
94	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/AbstractCIBase.java
7	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/AbstractDescribableImpl.java
331	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/AbstractItem.java
50	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/AbstractModelObject.java
1211	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/AbstractProject.java
3	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/AbstractStatusIcon.java
8	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/Action.java
